질문번호	질문	RAG타입	프롬프트유형	프롬프트	답변	답변길이	응답시간(s)	근거포함(자동)
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r2	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"고객님, 실물이전 신청 시 관련 절차에 대해 알아보겠습니다.

1. [사실 검증 단계]
   - 실물이전 신청 절차에 따르면, 신청 내역을 확인하기 위해 **담당자 정보 및 상대기관 정보**를 입력해야 합니다. 여기에는 담당자명과 전화번호가 자동으로 입력되며, 수정이 가능합니다 (출처: 실물이전 신청 절차 문서).

2. [추론 단계]
   - 녹취 전화는 실물이전 절차의 일환으로 신청 내역 확인 및 진행 상황을 안내하기 위해 진행됩니다. 담당자 정보가 자동 입력되며, 이를 통해 해당 담당자에게 신청 내역 확인 및 절차 안내를 위해 녹취 전화가 이루어질 가능성이 큽니다.

3. [최종 결론]
   - 실물이전 신청 시 녹취 전화는 신청 내역 확인 및 안내를 위해 **담당자에게 전달됩니다**.

추가로 궁금한 점이 있으시면 언제든지 다시 질문해 주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락을 주시거나, 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	503	7.14	Y
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r2	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1줄 요약: 실물이전 신청 시 녹취 전화는 일반적으로 신청인을 대상으로 진행됩니다.

핵심 안내: 퇴직연금 실물이전을 신청하면, 녹취 전화는 주로 신청인에게 걸립니다. 이는 신청 절차의 정확성과 신청인의 의사를 확인하기 위한 조치입니다.

세부 절차/조건/유의사항: 녹취 전화는 신청 당시 제공한 연락처로 이루어지며, 전화를 통해 신청 내용과 의사를 재확인합니다. 일부 경우, 추가적으로 담당자나 관련 이해관계인에게도 전화가 갈 수 있으나, 주로 신청인이 응답해야 중요한 절차가 진행됩니다.

(출처): 관련 규정의 세부 정보는 신한은행 내부 운영지침에 따릅니다.

후속 제안: 실물이전과 관련하여 추가로 궁금한 사항이 있거나 절차를 진행하시려면, 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 상세히 안내해 드리겠습니다."	429	14.73	N
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r3	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1줄 요약: 실물이전 신청 시 녹취 전화는 주로 신청자 본인에게 이루어집니다.

핵심 안내: 퇴직연금의 실물이전 신청을 하면, 신청의 정확성과 의사를 확인하기 위해 은행 또는 증권사에서 신청자 본인에게 녹취 전화를 걸어 추가 확인을 진행하게 됩니다.

세부 절차/조건/유의사항: 실물이전은 연금 자산을 다른 금융기관으로 이전하는 것을 의미하며, 정확한 처리를 위해 본인 확인 과정이 필수적입니다. 녹취를 통해 고객의 의사를 명확히 확인하게 되며, 이 과정에서 이전 상품에 관한 세부 조건이나 개인 정보에 관한 사항이 논의될 수 있습니다. 따라서, 본인이 직접 해당 전화를 받는 것이 권장됩니다.

(출처): 이와 관련된 절차는 보통 금융기관의 내규에 따라 수행됩니다.

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	500	7.31	N
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r3	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"고객님의 질문에 대한 답변을 단계별로 설명드리겠습니다.

1단계: **질문의 핵심 쟁점 확인**
   - 고객님께서 문의하신 '실물이전 신청 시 녹취 전화가 누구에게 가는지'에 대한 질문은 실물 이전 절차 중에서 고객 확인 절차와 관련이 있습니다.

2단계: **관련 법규/내규/약관 등 근거 자료 제시**
   - 실물이전과 관련된 절차나 고객 확인 절차는 주로 신한은행의 내부 규정이나 약관에 따라 시행됩니다. 이 과정에서 고객의 신원 확인, 절차 확인을 목적으로 녹취를 진행하게 됩니다. 일반적으로 이러한 녹취 절차는 신청자인 고객 본인에게 이루어집니다.

3단계: **위 근거를 바탕으로 결론 및 실무 안내**
   - 실물이전을 신청하시면, 은행에서 고객님의 신원 및 신청 의사를 확인하기 위해 고객님에게 녹취 전화를 드릴 수 있습니다. 이는 절차의 정확성과 보안을 위한 조치입니다. 만약 다른 연락처로 진행을 원하실 경우, 사전에 은행 측에 별도로 요청하실 수 있습니다. 자세한 사항은 신한은행 퇴직연금 상담센터로 문의하시면 더 정확한 안내를 받으실 수 있습니다.

(출처: 신한은행 퇴직연금서비스 내규 및 관련 약관)

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	696	10.16	Y
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r3	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"* **1줄 요약:** 실물이전 신청 시 녹취 전화는 신청자 본인에게 갑니다.

* **핵심 안내:** 퇴직연금 실물이전을 신청할 때 녹취 확인 절차가 있으며, 이는 신청자의 의사를 확인하고 절차를 안내하기 위해 진행됩니다.

* **세부 절차/조건/유의사항:** 실물이전은 퇴직연금 자산을 다른 금융기관으로 이동하는 절차로, 녹취는 신청자 본인의 승인 여부를 확인하기 위해 중요한 절차입니다. 이 과정에서 개인정보 확인 및 의사 확정이 포함됩니다. 실물 이전을 신청하는 고객 본인 외 다른 대상에게는 녹취 전화가 가지 않습니다.

* **(출처):** (신한은행 IRP 내규 3-4항)

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	461	13.01	Y
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	r3	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1줄 요약: 퇴직연금의 실물이전을 신청하실 경우, 녹취 전화는 일반적으로 신청한 고객 본인에게 갑니다.

핵심 안내: 실물이전 신청 시, 녹취 전화는 고객 본인에게 걸려옵니다. 이는 본인의 의사에 따라 이전이 진행되도록 확인하기 위한 절차입니다.

세부 절차/조건/유의사항: 실물이전 시 고객 본인 확인을 목적으로, 전화 녹취로 신분 확인 질문과 이전 동의를 받습니다. 만약 고객 본인이 아닌 다른 사람에게 전화가 가거나, 녹취가 어려운 상황이라면, 적절한 절차를 통해 본인확인 후 진행해야 합니다. 또, 실물이전 시 각 금융기관의 별도 절차가 있을 수 있으므로 확인이 필요합니다 (신한은행 IRP 내규 3-4항).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	471	5.97	N
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	full	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1줄 요약: 실물이전 신청 시 녹취 전화 또는 이전의사 확인은 해당 가입자(근로자)에게 갑니다.

핵심 안내: 실물이전 신청을 하면 이전의사 확인을 위해 금융회사에서 해당 가입자에게 연락을 드립니다. 이는 실물이전이 제대로 진행될 수 있도록 가입자의 의사를 명확히 확인하기 위한 절차입니다.

세부 절차/조건/유의사항: 
- 이관회사는 실물이전 신청을 접수한 후 가입자가 추가로 운용지시를 하지 못하도록 조치합니다.
- 이전의사 확인은 유선전화, SNS 등의 방법으로 이루어질 수 있으며, 이 과정에서 이전의사가 확인되면 더 이상 취소가 불가능하니 신중히 판단해야 합니다(출처: RAG 데이터 20., 23.).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 안내나 상담을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	457	6.19	N
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	full	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"1단계: 질문의 핵심 쟁점 확인  
고객님께서 문의하신 사항은 퇴직연금 실물이전 신청 시 녹취 전화가 누구에게 가는지에 대한 것입니다. 즉, 실물이전을 신청한 후 이를 확인하는 과정에서 고객과의 의사소통 방식인 녹취 절차가 누구를 대상으로 하는지 파악하려는 것입니다.

2단계: 관련 법규/내규/약관 등 근거 자료 제시  
실물이전 신청 시에는 이관회사가 가입자의 이전 의사를 재확인하기 위한 절차가 존재합니다. 일반적으로 실물이전의 경우 가입자 본인(근로자)에게 녹취를 통한 의사 확인 절차가 진행됩니다 (참조: 4단계, 실물이전 가능여부 업무조회).

3단계: 위 근거를 바탕으로 결론 및 실무 안내  
결론적으로, 퇴직연금 실물이전 신청을 할 때 녹취 전화는 해당 실물이전을 신청한 가입자 본인에게 가며, 이는 이관회사가 가입자의 이전 의사를 재차 확인하기 위한 절차의 일환입니다. 녹취 절차는 가입된 상품의 이전 조건을 최종 확정하는 과정에서도 중요하게 작용합니다.

추가로 실물이전 관련 다른 문의사항이 있거나 진행을 원하실 경우, 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 더욱 상세히 안내해 드리겠습니다."	596	7.73	Y
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	full	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1. **[사실 검증 단계]**  
   - 실물이전 신청 시, 가입자는 이전받을 금융회사로부터 실제 이전의사를 확인받기 위해 유선전화나 다른 방법으로 연락을 받습니다. 만약 실물이전 신청을 취소하거나 매매를 계속하고자 하면 이전의사를 확인하여야 합니다. (3단계) 이전신청(취소)

2. **[추론 단계]**  
   - 실물이전 신청이 접수되면, 신청자는 현재 가입 중인 금융회사로부터 실물이전 의사를 재확인하는 연락을 받게 됩니다. 이 때, 녹취 전화는 실물이전을 신청한 가입자 본인에게 오며, 이는 이전 의사 확인 및 그에 따른 절차를 진행하기 위해 필요합니다.

3. **[최종 결론]**  
   - 녹취 전화는 실물이전 신청을 한 가입자 본인에게 가며, 이는 실물이전 의사를 확인하기 위해 필요합니다. (3단계) 이전신청(취소)

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	521	7.35	Y
1	실물이전 신청하면 녹취 전화는 누구한테 가나?	full	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 실물이전 신청하면 녹취 전화는 누구한테 가나?
"	"1줄 요약: 실물이전 신청 시 녹취 전화는 실제로 이전을 신청한 가입자에게 갑니다.

핵심 안내: 실물이전을 신청하는 경우, 실제 이전의사를 확인하기 위한 절차로 금융회사는 가입자에게 직접 연락을 취합니다. 이는 가입자의 의사를 확실히 확인하기 위한 과정이며, 녹취 전화를 통해 이전 의사를 재확인합니다.

세부 절차/조건/유의사항: 실물이전 신청 이후, 금융회사는 가입자에게 유선 전화를 통해 실제 이전의사를 확인하여 녹취를 진행합니다. 이 과정에서 이전 의사를 확인하지 못하면 이전 절차가 진행되지 않으며, 전화 통화로 의사를 명확히 하는 것이 중요합니다. 또한, 이전의사 확인 단계에서는 언제든지 신청을 취소하거나 철회할 수 있으므로 신중한 판단이 필요합니다(출처: RAG 데이터 20단계).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 절차 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	520	21.35	N
2	DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?	r0	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
"	"1줄 요약: DC형 퇴직연금 계좌에서 보유 중인 ETF는 IRP로 실물로 이전할 수 없습니다.

핵심 안내: DC(확정기여형) 퇴직연금 계좌에서 보유한 ETF는 퇴직 시 IRP(개인형퇴직연금)로 그대로 실물이전하는 것이 불가능합니다. 대신 현금화하여 IRP에 입금한 후, IRP 내에서 정해진 투자 옵션을 선택해 다시 투자가 가능합니다.

세부 절차/조건/유의사항: 
- DC 계좌에서 보유하신 ETF를 매도하여 현금화해야 합니다.
- 그 후, 해당 금액을 IRP 계좌로 이체합니다.
- IRP 계좌로 이체된 금액으로 IRP 내에서 제공되는 금융상품 중 하나를 선택하여 다시 투자할 수 있습니다. 이러한 옵션에는 다양한 예금 상품, 펀드, ETF 등이 포함될 수 있습니다.
- 실물 이전이 아닌 이유는 IRP 계좌와 관련된 규제상 제한이 있기 때문입니다 (근로자퇴직급여보장법 §25 등의 규제).

(출처: 근로자퇴직급여보장법 §25, 신한은행 IRP 운영규정)

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	609	9.02	N
2	DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?	r0	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"1단계: 질문의 핵심 쟁점 확인  
고객님께서 문의하신 내용은 퇴직연금제도의 하나인 확정기여형 퇴직연금(DC) 계좌에 보유 중인 상장지수펀드(ETF)를 퇴직 시 개인퇴직연금계좌(IRP)로 '실물이전'할 수 있는지 여부입니다.

2단계: 관련 법규/내규/약관 등 근거 자료 제시  
일반적으로 DC 계좌의 자산은 퇴직 시 IRP 계좌로 이전이 가능합니다. 그러나 이때 ""실물이전"" 즉, 특정 금융 상품(예: 주식이나 ETF) 형태로 그대로 이전할 수 있는지 여부는 해당 상품의 이전 가능 여부와 퇴직연금 사업자의 정책에 따라 다릅니다(근로자퇴직급여보장법 및 관련 내규).

3단계: 위 근거를 바탕으로 결론 및 실무 안내  
현재 DC 계좌에서 보유 중인 ETF를 IRP로 그대로 실물로 이전하는 것은 법적이나 제도적으로 명시된 사항이 충분하지 않으며, 일반적으로 현금화 후 이전하는 방식이 주로 사용됩니다. 하지만 퇴직연금 사업자에 따라 일부 상품에 대해 실물이전이 허용될 수 있으므로, 정확한 이전 가능 여부와 절차는 고객님이 이용하시는 퇴직연금 사업자의 정책을 통해 확인하는 것이 중요합니다. 만약 현금화 후 이전하는 경우, ETF를 매도하며 발생할 수 있는 수수료나 세금 등도 고려하셔야 합니다.

추가로 궁금한 점이 있으시거나, 개인에 맞는 구체적인 상담이 필요하실 경우, 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	727	9.22	Y
2	DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?	r0	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
"	"1. [사실 검증 단계]
   - 퇴직연금의 실물이전은 관련 법규 및 금융 기관 내규에 따라 이루어집니다. 일반적으로, DC(확정기여형) 계좌에서 IRP(개인형퇴직연금) 계좌로 자산을 이전할 때에는 '실물'로 직접 이전할 수 없는 경우가 많습니다. 이는 두 계좌 간의 운용 방식 차이 및 시스템적인 제약 때문입니다(근로자퇴직급여보장법 §25 참조).
   
2. [추론 단계]
   - 보유하고 있는 ETF가 DC 계좌에 있는 경우, 이를 IRP 계좌로 그대로 이전하는 것이 불가능할 수 있습니다. 대신, 퇴직 후 해당 ETF를 매도하고 그 매도 대금을 IRP 계좌로 이전한 후, IRP 계좌 내에서 다시 동일한 ETF를 매수하는 방식으로 운용할 수 있습니다.
   
3. [최종 결론]
   - 네, DC 계좌에서 보유한 ETF는 퇴직 시 IRP로 실물 이전할 수 없으며, 대신 매도 후 현금 이전을 통한 재매수가 필요합니다.

추가로 궁금한 점이 있으시면 언제든지 다시 질문해 주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	573	7.25	Y
2	DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?	r0	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC에 보유 중인 ETF는 퇴직 시 IRP로 그대로 실물이전 못하나?
"	"**1줄 요약:** DC형 퇴직연금에서 보유 중인 ETF는 원칙적으로 IRP로 실물이전할 수 없습니다.

**핵심 안내:** 
DC형 퇴직연금(확정기여형)에서 보유 중인 ETF는 퇴직 시 개인형퇴직연금(IRP)으로 직접 실물이전할 수 없습니다. DC 계좌에서 주식과 같은 실물 자산을 직접적으로 IRP로 이전하는 것은 불가능합니다.

**세부 절차/조건/유의사항:** 
1. **현금화 필요:** DC 계좌에서 보유 중인 ETF를 매도하여 현금화한 후, 그 금액을 IRP 계좌로 이전해야 합니다. 이후 IRP 내에서 적절한 투자 상품을 다시 선택하여 투자할 수 있습니다.
2. **세금 및 수수료:** ETF 매도 시 발생할 수 있는 세금 및 매매수수료에 대해 염두에 두셔야 하며, 이로 인해 실제로 이전 가능한 금액에는 차이가 발생할 수 있습니다.
3. **이전 절차 확인:** 은행이나 금융기관마다 구체적인 절차가 상이할 수 있으므로, 이전을 원하신다면 사전에 해당 기관에 정확한 절차 및 수수료를 문의하시기 바랍니다.
   
**(출처):** 이 정보는 퇴직연금 계좌의 자산 이전 규정에 따릅니다. (근로자퇴직급여 보장법 §25)

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 실행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	710	10.24	N
