질문번호,질문,RAG타입,프롬프트유형,프롬프트,답변,답변길이,응답시간(s),근거포함(자동)
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,r3,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?
","[퇴직연금 전문가 관점]
- **핵심 안내:** DC형 가입자가 IRP를 통해 실물이전을 하려면, 먼저 DC형 퇴직연금 자산을 IRP로 이체하는 과정을 거쳐야 합니다.
- **세부 절차/조건/유의사항:** DC형 퇴직연금에서 IRP로 자산을 이체하기 위해서는 먼저 해당 기관에 이체 신청을 해야 합니다. 이때, 이체 시 DC형 퇴직연금과 IRP의 규정 및 제한사항을 반드시 확인해야 합니다. 또한, DC형 퇴직연금의 해지나 이전 시 발생할 수 있는 세금 부담과 수수료 등을 고려해야 합니다.
- **(출처):** (퇴직연금 특례법 제14조)

[세무 전문가 관점]
- **핵심 안내:** DC형 가입자가 IRP를 통해 실물이전을 할 경우, 이전 과정에서 세금 부과 사항을 고려해야 합니다.
- **세부 절차/조건/유의사항:** 실물이전 시 DC형 퇴직연금 자산이 IRP로 이전될 때, 이는 과세 이벤트가 발생할 수 있습니다. 이에 따라 실물이전 시 세금 부과 여부와 세금 부담을 사전에 충분히 검토해야 합니다. 추가로, 실물이전의 경우 관련 수수료와 부가적인 비용도 고려해야 합니다.
- **(출처):** (소득세법 제54조)

[투자자문가 관점]
- **핵심 안내:** DC형 가입자가 IRP를 거쳐 실물이전을 하는 경우, 투자에 대한 전략과 재무적인 측면을 신중히 고려해야 합니다.
- **세부 절차/조건/유의사항:** DC형 퇴직연금을 IRP로 이전하는 과정에서 투자 의사 결정은 중요합니다. 이때, IRP의 특성과 투자 상품 등을 꼼꼼히 고려하여 자산을 운용해야 하며, 실물이전을 통해 얻게 될 혜택과 위험을 충분히 평가해야 합니다.
- **(출처):** (신한은행 IRP 내규)

[최종 종합]
DC형 가입자가 IRP를 거쳐 실물이전을 하는 경우, 첫째로 퇴직연금 자산을 IRP로 이체하는 절차를 거쳐야 합니다. 이때에는 퇴직연금의 규정을 주의 깊게 확인해야 하며, 세무 측면에서 세금 부과 사항을 고려해야 합니다. 또한, 투자에 관련된 전략과 위험을 신중히 고려하여 실물이전을 결정해야 합니다.추가로, 이전 과정에서 발생할 수 있는 비용과 수수료도 사전에 파악해야 합니다. 만약 자세한 안내가 필요하다면, 은행 상담센터를 통해 상담을 받아보시기를 권장드립니다.

퇴직연금 전문가, 세무 전문가, 투자자문가의 각 관점을 종합하여 제공한 답변입니다. 추가로 궁금한 점이 있거나 더 자세한 상담이 필요하시면 언제든지 질문해주시기 바랍니다.",1200,11.17,N
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,full,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?
","**1줄 요약:** DC형 가입자가 IRP를 거쳐 실물이전을 하려면 DC형 계좌에서 IRP 계좌로 자금을 이체한 뒤, 해당 IRP 계좌로 신청하여 이전할 수 있습니다.

**핵심 안내:** DC형 가입자가 IRP를 경유하여 실물이전을 하는 방법은 실물이전 요청 전에 DC형 계좌에서 IRP 계좌로 금액을 이체한 후, 해당 IRP 계좌로 신청하여 진행할 수 있습니다.

**세부 절차/조건/유의사항:**
1. DC형 가입자가 IRP를 통해 실물이전을 원할 경우, 먼저 DC형 계좌에서 IRP 계좌로 자금을 이체합니다.
2. 그 후, 이체된 자금으로 IRP를 개설하거나 IRP 계좌가 이미 있는 경우 이체된 자금으로 IRP 계좌를 운용합니다.
3. IRP 계좌가 정상적으로 활성화되어 있어야 하며, IRP 계좌의 소유주는 증권계좌주체와 동일해야 합니다.
4. 이후 IRP 계좌로 실물이전을 요청하여 관련 절차를 따라 진행하면 됩니다.

**(출처):** 신한은행 내부 자료

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 만약 상세한 상담이나 진행이 필요하시다면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주세요.",605,8.99,N
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,full,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 고객이 하고 싶어하는 일이 무엇인지 파악해야 합니다. DC형 가입자가 IRP를 거쳐 실물이전을 원하는 이유를 이해해야 합니다.

2단계: DC형 가입자가 IRP를 통해 실물이전을 할 경우, 신한은행에서는 해당 절차에 대한 명확한 규정이 있어야 합니다. 관련 규정이 없는 경우, 추가적인 안내가 필요할 수 있습니다. 

3단계: 일반적으로 DC형 가입자가 IRP를 거쳐 실물이전을 원하는 경우, 이를 진행하기 위해서는 신한은행에서의 절차와 요구사항을 충족해야 합니다. 당행의 관련 부서나 계약 이전 센터에서 상세한 안내를 받아 진행해야 합니다. 따라서, DC형 가입자가 IRP를 통해 실물이전을 하는 방법에 대해서는 별도의 안내 및 절차가 필요합니다. (출처: 신한은행 IRP 내규) 

퇴직연금 상품에 따라 다양한 경우가 있을 수 있기 때문에, 실물이전을 원하는 고객은 직접 신한은행 퇴직연금 상담센터(1577-xxxx)로 문의하여 상세한 안내를 받는 것이 가장 확실한 방법일 수 있습니다. 추가로 궁금한 점이 있거나 도움이 필요하시면 언제든지 문의해 주세요.",542,8.35,Y
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,full,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?
","[사실 검증 단계]
- 퇴직급여법 제20조 제6항에 따르면 DC가입자가 퇴직 시 IRP로 실물이전을 할 수 있습니다. (고용노동부 유권해석('23.5.3, 퇴직연금복지과-2019))
- DC 및 IRP 퇴직연금사업자가 동일한 경우에만 공식적으로 가능합니다.

[추론 단계]
DC형 가입자가 IRP를 통해 실물이전을 시도하려면, 먼저 DC 퇴직연금을 IRP로 이전해야 합니다. 이를 통해 실물이전을 할 수 있는 퇴직연금사업자가 동일한 IRP로 이전될 수 있도록 하는 것이 가능합니다.

[최종 결론]
DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 할 수 있는 방법은, 먼저 DC 퇴직연금을 IRP로 이전하고, 해당 IRP로 실물이전을 진행하는 것이 가능합니다. (고용노동부 유권해석('23.5.3, 퇴직연금복지과-2019)) 

**퇴직연금 가입상품에 따라 실물이전 가능 여부와 세부 절차는 해당 퇴직연금사업자나 금융기관에 문의하여 상세히 확인하시기 바랍니다.** 후속으로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",518,6.72,Y
3,DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?,full,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] DC형 가입자가 IRP를 거쳐 우회적으로 실물이전을 하는 방법은 무엇인가요?
","[퇴직연금 전문가 관점]
DC형 가입자가 IRP를 통해 실물이전을 하려는 경우, 일부 DC형 부담금을 IRP로 입금해 퇴직자금이 아닌 개인자금으로 인식되지 않도록 주의해야 합니다. DC와 IRP간의 우회적인 실물이전은 법적으로 문제가 될 수 있으므로, 이러한 방법은 권장되지 않습니다.

[세무 전문가 관점]
DC형 부담금의 일부를 IRP로 입금하는 것은 퇴직자금이 아닌 개인자금으로 인식될 수 있어서 법적인 문제를 야기할 수 있습니다. 이러한 우회적인 실물이전은 세무상 위반으로 간주될 수 있으며, 정상적인 업무처리를 방해할 수 있습니다. 따라서 이러한 방법은 피해야 합니다.

[투자자문가 관점]
DC형 가입자가 IRP를 통해 우회적으로 실물이전을 시도하는 것은 퇴직연금 제도의 목적과 법적 규정을 위반하는 행위일 수 있습니다. 이를 통해 발생하는 문제는 퇴직자의 권익을 해칠 수 있으며, 퇴직연금 자금의 안정적 운용에도 영향을 줄 수 있습니다. DC와 IRP 사이의 우회적인 이전은 퇴직연금 제도의 의도와 목적에 어긋나므로 권장되지 않습니다.

[최종 종합]
DC형 가입자가 IRP를 통해 우회적으로 실물이전을 시도하는 것은 법적으로 문제가 될 수 있고, 세무상 위반으로 간주될 수 있으며, 퇴직연금 제도의 목적과 규정을 위반하는 행위입니다. 이러한 방법은 퇴직자와 기관 간의 신뢰를 훼손시킬 뿐만 아니라, 규정에 따라 퇴직자금을 안전하게 운용하는 것을 방해할 수 있습니다. 따라서 DC형 가입자는 정당한 절차를 통해 퇴직연금을 관리하고 이전하는 것이 바람직합니다.

[근거]
- 고용노동부 유권해석 ('23.5.3, 퇴직연금복지과-2019)
- 퇴직급여법 제20조 제6항",827,12.85,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r0,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","**1줄 요약:** 일부만 선택해서 실물이전하는 것은 일반적으로 어려우나, 상품 및 상황에 따라 예외가 있을 수 있습니다.

**핵심 안내:** 보유한 상품 중 일부만 선택해서 실물이전하는 것은 일반적으로 어렵습니다. 대부분의 경우, 실물이전은 하나의 퇴직연금 상품 전체를 다른 금융기관이나 퇴직연금제도로 옮기는 과정입니다.

**세부 절차/조건/유의사항:** 
보통은 전체 퇴직연금 상품을 실물이전해야 하지만, 특정 상황에 따라 일부 상품만 이전하는 경우도 있을 수 있습니다. 이를 가능하게 하는 조건이나 절차는 해당 금융기관 및 퇴직연금제도의 규정에 따라 다를 수 있습니다. 따라서, 실물이전을 원하는 상품 및 상황에 따라 직접 금융기관이나 퇴직연금제도에 문의하여 상세한 안내를 받는 것이 좋습니다.

**(출처):** 신한은행 퇴직연금 관련 내부 규정

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다.",554,9.67,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r0,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 고객이 물은 핵심 쟁점은 퇴직연금 상품 중에서 일부만 선택해서 실물이전할 수 있는지에 대한 것입니다.

2단계: 현재 신한은행의 퇴직연금 관련 규정에 따르면, 실물이전은 보유 중인 모든 퇴직연금 상품에 대해 이뤄져야 합니다. 일부 상품만 선택해서 실물이전하는 것은 불가능합니다. 이는 퇴직연금의 선명확한 이전을 위해 필요한 조치이며, 고객의 안전을 위한 조치로 이해해주시기 바랍니다.

3단계: 따라서, 고객이 퇴직연금 상품 중 일부만 선택해서 실물이전하는 것은 불가능합니다. 모든 상품에 대해 이전이 이루어지고, 해당 내용은 신한은행의 퇴직연금 관련 규정에 근거하고 있습니다. 더 궁금한 사항이 있으시면 언제든지 질문해주세요.",356,5.57,Y
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r0,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","[1단계 - 사실 검증 단계]
보유한 퇴직연금 상품 중에서 일부만 선택하여 실물이전할 수 있는 경우에 대한 근거는 현재 제공된 데이터에 명시되어 있지 않습니다.

[2단계 - 추론 단계]
일반적으로 퇴직연금 상품은 전체를 한꺼번에 이전하는 것이 일반적이지만, 특정 상황에 따라 일부만 선택해서 이전할 수 있는 경우도 있을 수 있습니다. 이를 퇴직연금 상품 종류 및 관련 규정에 따라서 결정되는데, 이 경우는 실제 계약서나 상품 약관에서 명시되어 있어야 합니다.

[3단계 - 최종 결론]
일부 퇴직연금 상품만 선택하여 실물이전할 수 있는 경우는 각 상품의 약관 및 규정에 따라 달라질 수 있으며, 상세한 내용은 해당 계약서를 확인하시거나 실물이전을 원하는 금융 기관에 문의해보시는 것이 좋습니다. (본 내용은 일반적인 가이드일 뿐, 실제 상황에 따라 제한사항이 있을 수 있습니다.)

퇴직연금 상품에서 일부만 선택하여 실물이전할 수 있는 가능성은 상세한 상품별 정보 확인이 필요합니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",527,6.42,Y
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r0,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","[퇴직연금 전문가 관점]
일반적으로 퇴직연금 상품은 전액을 한 번에 이전하는 것이 일반적이지만, 일부 상품을 선택하여 실물이전할 수 있는 경우도 있습니다. 이는 해당 상품의 규정 및 제도에 따라 다를 수 있습니다. 이전 시점에 적용되는 조건이나 제한사항을 고려하여 상품의 일부분을 선택적으로 이전할 수 있는지 확인하는 것이 중요합니다.

[세무 전문가 관점]
실물이전 시 세무 측면에서는 일부 상품만 선택하여 이전하는 경우에도 세금 등의 부과가 발생할 수 있습니다. 따라서 이전 전략을 결정할 때 세무적인 측면도 고려해야 합니다. 실물이전 과정에서 발생하는 세금 부과 사항을 미리 확인하고, 일부 상품 선택의 장단점을 고려하여 결정하는 것이 좋습니다.

[투자자문가 관점]
일부 상품만 선택하여 실물이전하는 경우, 해당 상품의 투자성향 및 수익률 등을 고려해야 합니다. 이전할 상품이 투자 가치가 있는지, 장기적인 수익을 기대할 수 있는지를 신중히 고려해야 합니다. 또한, 실물이전 후의 금융 상품 관리나 리밸런싱에 대한 계획도 함께 수립하는 것이 중요합니다.

[최종 종합]
일부 상품만 선택하여 실물이전하는 것은 가능하지만, 이는 해당 상품의 규정 및 제도, 세무 측면, 그리고 투자적 측면을 모두 고려하여 신중한 결정이 필요합니다. 이전 시 세금 부과 사항과 상품의 투자성향 등을 고려하여 최선의 전략을 수립하는 것이 중요합니다.

[근거]
- 금융 위원회 실물이전 제도 관련 규정
- 세법 제도 및 세무청 공고 사항
- 투자자문가의 일반적인 전략 및 권고 사항",765,10.97,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r1,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","[1줄 요약]
일부 상품만 선택하여 실물이전을 할 수 있는 경우는 예외적이며, 일반적으로 보유 상품을 전부 이전해야 합니다.

[핵심 안내]
보유한 상품 중 일부만 선택하여 실물이전을 하는 것은 일반적으로 불가능합니다. 대부분의 경우, 실물이전을 원할 경우 보유하고 있는 모든 상품을 전부 이전해야 합니다.

[세부 절차/조건/유의사항]
- 일반적으로, 실물이전을 원하면 보유한 모든 상품을 이전해야 합니다. 이전은 상품 전체가 아닌 상품 단위로 이루어지는 경우는 드물며, 주로 DB법인이 이관회사를 방문하여 상품 단위로 이전이 가능할 수 있습니다.
- 이전 예정 통보 시에는 실물이전 가능한 상품에 한해서 운용상품목록이 작성되며, 이를 기반으로 전체 상품이 이전됩니다.

(출처: 근로자퇴직급여보장법, 신한은행 IRP 내규) 

[후속 제안]
추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다.",535,6.43,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r1,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 질문의 핵심 쟁점 확인  
가입자가 보유한 상품 중 일부만 선택해서 실물이전할 수 있는지에 대한 궁금함이 있습니다.

2단계: 관련 법규/내규/약관 등 근거 자료 제시  
가입자는 원칙적으로 실물이전을 신청하면 보유상품을 '전부' 실물이전 신청한 것으로 간주됩니다. 이는 보유상품을 일부 선택하여 실물이전을 신청할 수 없다는 것을 의미합니다. 다만, DB법인의 경우에는 이관회사를 방문하여 '상품 단위'로 실물이전을 신청할 수 있습니다. 이를 제외하고는 일부 상품만 선택하여 실물이전을 할 수 없습니다.

3단계: 위 근거를 바탕으로 결론 및 실무 안내  
따라서, 일반적인 경우에는 보유한 모든 상품을 실물이전하기 위해서는 전체 상품에 대해 이전 신청을 하여야 합니다. 다만, 상품 단위로 실물이전을 원하는 경우에는 DB법인이 이관회사를 방문하여 상세한 절차 및 조치에 대해 협의할 수 있습니다. (출처: (6단계) 이전예정(취소) 통보)  

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",510,9.39,Y
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r1,cove,"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","[1. 사실 검증 단계]
- **(출처)**: (6단계) 이전예정(취소) 통보
- **근거 사실**:
    - 개별 가입자가 실물이전 가능여부 조회한 결과를 기반으로 실물이전이 가능한 상품에 한해 운용상품목록을 작성합니다.
    - 이관회사에 방문하여 DB법인이 운용 중인 상품 일부만을 실물이전 신청하는 경우, 이관회사가 이전예정 통보 시 실물이전 가능한 상품에 한해 운용상품목록을 송부합니다.

[2. 추론 단계]
- 위 사실을 종합해보면, 개별 가입자가 실물이전 가능한 상품을 조회하고, 이전 예정 시 일부 상품만 선택하는 것은 불가능합니다.
- 실물이전은 선택된 상품 전체를 이전하는 것으로, 개별 상품의 부분 이전은 허용되지 않습니다.

[3. 최종 결론]
- 보유한 상품 중 일부만 선택해서 실물이전할 수 없으며, 실물이전은 선택된 상품 전체를 이전하는 것으로 제한됩니다. (출처: 이전예정(취소) 통보)  
- 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",494,5.84,Y
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r1,cok,"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","[퇴직연금 전문가 관점]
현재 상품 중 일부만 선택해서 실물이전하는 것은 기본적으로 불가능합니다. 일부 상품만 선택하여 실물이전을 진행할 수 있는 경우는 드물며, 보통은 전체 상품을 이전하는 것이 원칙입니다. 다만, 특정 상황에 따라 DB법인이 이관회사를 방문하여 '상품 단위'로 실물이전을 선택하는 경우에는 확실한 예외가 될 수 있습니다.

[세무 전문가 관점] 
세무적인 측면에서는 일부 상품만 선택하여 실물이전을 진행하는 경우에 발생할 수 있는 세금 부과 등의 문제에 대해 유념해야 합니다. 실물이전은 세금 부과의 대상이 될 수 있으므로, 상세한 내용은 세무사와 상담하여 확인하는 것이 좋습니다.

[투자자문가 관점]
투자적인 측면에서는 일부 상품만 선택하여 실물이전하는 것이 가능하다면, 투자 포트폴리오를 조절하거나 리밸런싱하는 데 유용할 수 있습니다. 하지만, 일반적으로는 전체 포트폴리오를 이전하여 투자 전략을 유지하는 것이 바람직할 수 있습니다.

[최종 종합]
일부 상품만 선택하여 실물이전하는 것은 기본적으로 어려우며, 전체 포트폴리오를 이전하는 것이 일반적입니다. 다만, 예외적으로 DB법인이 일부 상품을 선택하여 실물이전을 진행하는 경우가 있을 수 있으니, 이에 대한 자세한 안내는 이관회사나 관련 전문가와 상담하여 결정하는 것이 좋습니다.

[근거]
- (6단계) 이전예정(취소) 통보
- (24단계) 이전예정(취소) 통보
- (7단계) 이전예정(취소) 통보
- 등",720,7.39,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r2,basic,"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?
","**1줄 요약:** 보유한 상품 중 일부만 선택해서 실물이전이 가능합니다.

**핵심 안내:** 보유한 상품 중 일부만 선택해서 실물이전이 가능하며, 다른 상품으로 운용 변경도 가능합니다.

**세부 절차/조건/유의사항:** 보유한 상품 중 일부만 선택하여 실물이전을 원하는 경우, 해당 상품에 대한 이전이 허용됩니다. 다만, 실물이전 시 기존 상품의 일부 금액은 사전지정운용방법이 적용되므로 주의가 필요합니다. 또한, 다른 상품으로 운용 변경이 필요한 경우, 운용지시를 통해 선택할 수 있습니다. 기존 상품의 만기 도래한 적립금에 대해서만 운용지시할 경우 일부 금액은 사전지정운용방법이 적용됩니다. 

**(출처):** 제공된 정보에 따라 (HDQA132440001, HDID3289390001) 

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",435,5.0,N
4,보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?,r2,cot,"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 보유한 상품 중 일부만 선택해서 실물이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
","1단계: 질문의 핵심 쟁점 확인  
고객이 보유한 상품 중 일부만 선택해서 실물이전이 가능한지에 대한 질문입니다.

2단계: 관련 법규/내규/약관 등 근거 자료 제시  
현재 제공된 자료에서는 보유 상품 중 일부만 선택해서 실물이전이 가능한지에 대한 명시적인 정보가 없습니다. 일반적으로 보험과 같은 금융상품은 전부 이전해야 하는 경우가 많습니다. 특정 상품만 선택적으로 이전하는 경우에는 보통 금융기관이 정책에 따라 달라질 수 있습니다.

3단계: 위 근거를 바탕으로 결론 및 실무 안내  
따라서, 실물이전 시 일부 상품만 선택적으로 이전할 수 있는지에 대해서는 해당 상품의 약관이나 금융기관의 정책에 따라 달라집니다. **(신한은행 내규 기준)** 보통은 전체 포트폴리오를 이전하는 것이 일반적이지만, 특정한 경우에는 일부 선택도 가능할 수 있습니다. 따라서 고객이 실물이전을 원하는 경우, 신한은행 퇴직연금 상담센터(1577-xxxx)로 문의하여 세부사항을 확인하시기를 권장드립니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요.",530,6.0,Y
